"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"420","vopmuKMuJe","MOOSPMPSParser",1659309901,3.08,3.08,2.41,3.9,0.34,2.55,2.55,4.23,0.34,2.55,716.78,198.45,143287.61,19.48,19.17,1.17,19.22,19.22,0.39,0.13,19.23,0.48,14.3,79.6,26.455,42,"e00fce68a145996ae3d821b8",2022-07-31 23:25:02,2022-07-31 23:25:03,2022-07-31 23:25:03,2022-07-31
"421","jEgPkB1w7o","MOOSPMPSParser",1659309960,2.85,2.85,2.31,4.39,0.36,2.44,2.44,5,0.45,2.44,681.89,189.41,290321.41,30.53,18.39,2.49,18.45,18.46,0.95,0.27,18.46,0.43,21.7,51.7,36.246,42,"e00fce68f8f5a1da595c7249",2022-07-31 23:25:58,2022-07-31 23:25:58,2022-07-31 23:25:58,2022-07-31
"422","aVZo8sOTTP","MOOSPMPSParser",1659310381,2.68,2.68,3.15,4.2,0.35,3.33,3.33,4.33,0.36,3.33,874.91,231.22,241700.94,34.09,25.09,1.48,25.15,25.16,0.13,0,25.16,0.46,14.3,73.5,25.327,42,"e00fce6835b6173deb1a1f49",2022-07-31 23:32:56,2022-07-31 23:32:56,2022-07-31 23:32:56,2022-07-31
"423","CyTmkGzeHh","MOOSPMPSParser",1659310501,2.99,2.99,2.56,3.87,0.35,2.71,2.71,4.31,0.36,2.71,685.57,197.96,143467.02,20.18,20.41,0.97,20.46,20.47,0.55,0.33,20.47,0.46,14.5,76.9,26.59,42,"e00fce68a145996ae3d821b8",2022-07-31 23:35:02,2022-07-31 23:35:02,2022-07-31 23:35:02,2022-07-31
"424","fz5Vx9F7RH","MOOSPMPSParser",1659310560,2.62,2.62,2.3,4.35,0.44,2.43,2.43,4.86,0.44,2.43,653.19,185.37,290483.72,31.68,18.28,2.75,18.33,18.34,0.79,0.09,18.34,0.43,22.1,50.9,35.515,42,"e00fce68f8f5a1da595c7249",2022-07-31 23:35:59,2022-07-31 23:35:59,2022-07-31 23:35:59,2022-07-31
"425","C4wtEyF5pS","MOOSPMPSParser",1659310981,2.89,2.89,3.12,4.36,0.36,3.3,3.3,4.73,0.38,3.3,871.61,235.49,241908.66,32.66,24.85,2.07,24.91,24.92,0.54,0.13,24.92,0.48,14.1,74.3,24.124,42,"e00fce6835b6173deb1a1f49",2022-07-31 23:42:56,2022-07-31 23:42:56,2022-07-31 23:42:56,2022-07-31
"426","rauaeizBzR","MOOSPMPSParser",1659311101,3.04,3.04,2.53,3.77,0.31,2.68,2.68,4.22,0.35,2.68,673.86,195.58,143635.23,20.65,20.16,1.22,20.21,20.21,0.42,0.33,20.22,0.47,14.4,76.1,26.564,42,"e00fce68a145996ae3d821b8",2022-07-31 23:45:02,2022-07-31 23:45:03,2022-07-31 23:45:03,2022-07-31
"427","dVyWVaEFLJ","MOOSPMPSParser",1659311160,2.3,2.3,2.1,3.91,0.41,2.22,2.22,4.15,0.51,2.22,609.78,168.84,290639.12,30.51,16.69,1.69,16.74,16.74,0.41,0.07,16.75,0.42,22.6,48.3,36.419,42,"e00fce68f8f5a1da595c7249",2022-07-31 23:45:58,2022-07-31 23:45:59,2022-07-31 23:45:59,2022-07-31
"428","3Bde6xYBzv","MOOSPMPSParser",1659311581,2.72,2.72,3.07,4.07,0.4,3.25,3.25,4.29,0.42,3.25,844.4,227.58,242104.02,31.35,24.44,1,24.5,24.5,0.32,0.05,24.51,0.48,13.4,76.7,24.675,42,"e00fce6835b6173deb1a1f49",2022-07-31 23:52:56,2022-07-31 23:52:56,2022-07-31 23:52:56,2022-07-31
"429","sG3v7vhoeG","MOOSPMPSParser",1659311701,3.19,3.19,2.79,3.95,0.4,2.95,2.95,4.35,0.42,2.95,688.73,200.81,143821.47,19.38,22.24,1.1,22.3,22.3,0.5,0.29,22.31,0.47,14.8,75.8,24.77,42,"e00fce68a145996ae3d821b8",2022-07-31 23:55:02,2022-07-31 23:55:02,2022-07-31 23:55:02,2022-07-31
"430","1C7aB9Ggf8","MOOSPMPSParser",1659311760,2.52,2.52,1.83,4.25,0.41,1.93,1.93,4.48,0.42,1.93,638.69,178.88,290778.38,30.6,14.55,2.82,14.59,14.59,0.39,0.02,14.6,0.42,23.1,48.3,36.376,42,"e00fce68f8f5a1da595c7249",2022-07-31 23:55:58,2022-07-31 23:55:58,2022-07-31 23:55:58,2022-07-31
